state,entity
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Starbucks"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Starbucks"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Starbucks"
"ME","Dunkin Donuts"
"ME","Starbucks"
"ME","Dunkin Donuts"
"ME","Starbucks"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Starbucks"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Starbucks"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Starbucks"
"ME","Dunkin Donuts"
"ME","Starbucks"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Starbucks"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"ME","Dunkin Donuts"
"MI","Dunkin Donuts"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Dunkin Donuts"
"MI","Dunkin Donuts"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Dunkin Donuts"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MI","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MN","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Dunkin Donuts"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Dunkin Donuts"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Dunkin Donuts"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Dunkin Donuts"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Dunkin Donuts"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Dunkin Donuts"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Dunkin Donuts"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Dunkin Donuts"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Dunkin Donuts"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Dunkin Donuts"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Dunkin Donuts"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Starbucks"
"MO","Dunkin Donuts"
"MO","Dunkin Donuts"
"MO","Starbucks"
"MO","Starbucks"
"MO","Dunkin Donuts"
"MS","Starbucks"
"MS","Starbucks"
"MS","Starbucks"
"MS","Starbucks"
"MS","Starbucks"
"MS","Starbucks"
"MS","Starbucks"
"MS","Starbucks"
"MS","Dunkin Donuts"
"MS","Starbucks"
"MS","Starbucks"
"MS","Dunkin Donuts"
"MS","Starbucks"
"MS","Starbucks"
"MS","Starbucks"
"MS","Starbucks"
"MS","Dunkin Donuts"
"MS","Starbucks"
"MS","Starbucks"
"MS","Starbucks"
"MS","Starbucks"
"MS","Starbucks"
"MS","Starbucks"
"MS","Starbucks"
"MS","Dunkin Donuts"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"MT","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Dunkin Donuts"
"NC","Dunkin Donuts"
"NC","Starbucks"
"NC","Starbucks"
"NC","Starbucks"
"NC","Dunkin Donuts"
